MAC_ID,longtitude and latitude,Date,OS
8389," 43.078628,-87.881916", Tue Oct 30 2018 14:28:30,Apple
10343," 43.081057,-87.882209", Tue Oct 30 2018 11:13:30,Apple
3297," 43.076917,-87.880819", Tue Oct 30 2018 09:44:30,Android
2345," 43.078910,-87.883539", Tue Oct 30 2018 14:53:30,Android
2136," 43.075532,-87.882609", Tue Oct 30 2018 08:02:30,Android
12340," 43.081391,-87.879163", Tue Oct 30 2018 10:12:30,Apple
1595," 43.076477,-87.883158", Tue Oct 30 2018 14:01:30,Android
9315," 43.081552,-87.882377", Tue Oct 30 2018 19:37:30,Apple
2992," 43.079508,-87.882577", Tue Oct 30 2018 14:46:30,Android
4039," 43.077701,-87.880091", Tue Oct 30 2018 19:51:30,Android
1704," 43.076446,-87.884560", Tue Oct 30 2018 14:04:30,Android
12683," 43.076355,-87.879239", Tue Oct 30 2018 15:36:30,Apple
119," 43.080808,-87.882618", Tue Oct 30 2018 12:32:30,Android
2361," 43.080021,-87.882452", Tue Oct 30 2018 08:34:30,Android
7919," 43.076706,-87.880909", Tue Oct 30 2018 18:23:30,Android
9795," 43.074956,-87.882536", Tue Oct 30 2018 13:05:30,Apple
6265," 43.075195,-87.883515", Tue Oct 30 2018 12:28:30,Android
14676," 43.080510,-87.880305", Tue Oct 30 2018 17:06:30,Apple
12698," 43.076437,-87.884796", Tue Oct 30 2018 18:24:30,Apple
4370," 43.079494,-87.882079", Tue Oct 30 2018 16:37:30,Android
12245," 43.077791,-87.883456", Tue Oct 30 2018 19:05:30,Apple
4135," 43.075182,-87.880267", Tue Oct 30 2018 17:18:30,Android
4761," 43.077838,-87.879462", Tue Oct 30 2018 20:37:30,Android
6996," 43.080824,-87.879966", Tue Oct 30 2018 07:36:30,Android
12166," 43.074885,-87.881827", Tue Oct 30 2018 18:08:30,Apple
1290," 43.075939,-87.882073", Tue Oct 30 2018 18:12:30,Android
7846," 43.076118,-87.878541", Tue Oct 30 2018 15:35:30,Android
8590," 43.075382,-87.879753", Tue Oct 30 2018 17:19:30,Apple
9925," 43.078660,-87.880312", Tue Oct 30 2018 18:12:30,Apple
10364," 43.075332,-87.883496", Tue Oct 30 2018 19:09:30,Apple
2839," 43.077989,-87.882120", Tue Oct 30 2018 12:23:30,Android
4231," 43.078773,-87.882293", Tue Oct 30 2018 11:57:30,Android
7209," 43.075944,-87.878817", Tue Oct 30 2018 19:29:30,Android
2069," 43.077656,-87.881349", Tue Oct 30 2018 10:45:30,Android
1812," 43.080313,-87.883793", Tue Oct 30 2018 16:20:30,Android
2437," 43.076260,-87.883528", Tue Oct 30 2018 16:19:30,Android
10782," 43.079589,-87.882727", Tue Oct 30 2018 17:23:30,Apple
2444," 43.077876,-87.879649", Tue Oct 30 2018 12:17:30,Android
14294," 43.081455,-87.883724", Tue Oct 30 2018 17:42:30,Apple
8114," 43.080875,-87.883034", Tue Oct 30 2018 09:53:30,Android
12116," 43.078412,-87.879772", Tue Oct 30 2018 14:37:30,Apple
10396," 43.080484,-87.878567", Tue Oct 30 2018 07:16:30,Apple
7621," 43.075072,-87.880568", Tue Oct 30 2018 17:43:30,Android
9087," 43.078574,-87.881483", Tue Oct 30 2018 19:25:30,Apple
4339," 43.077938,-87.882335", Tue Oct 30 2018 17:35:30,Android
2642," 43.081843,-87.884641", Tue Oct 30 2018 13:15:30,Android
11417," 43.078528,-87.882580", Tue Oct 30 2018 14:29:30,Apple
9184," 43.076414,-87.877895", Tue Oct 30 2018 13:08:30,Apple
3430," 43.077136,-87.881402", Tue Oct 30 2018 15:53:30,Android
7125," 43.080488,-87.878146", Tue Oct 30 2018 08:22:30,Android
10749," 43.075894,-87.879254", Tue Oct 30 2018 14:40:30,Apple
2336," 43.077212,-87.883510", Tue Oct 30 2018 18:47:30,Android
8347," 43.075788,-87.883493", Tue Oct 30 2018 11:48:30,Apple
10172," 43.078142,-87.877858", Tue Oct 30 2018 12:35:30,Apple
4603," 43.074965,-87.878992", Tue Oct 30 2018 10:49:30,Android
13496," 43.080259,-87.884263", Tue Oct 30 2018 18:56:30,Apple
4532," 43.081506,-87.879734", Tue Oct 30 2018 16:12:30,Android
1832," 43.075282,-87.883491", Tue Oct 30 2018 11:39:30,Android
2810," 43.078304,-87.879818", Tue Oct 30 2018 11:57:30,Android
7620," 43.078337,-87.879405", Tue Oct 30 2018 11:47:30,Android
2712," 43.079149,-87.883495", Tue Oct 30 2018 19:33:30,Android
6119," 43.081739,-87.880277", Tue Oct 30 2018 16:21:30,Android
9046," 43.075243,-87.884214", Tue Oct 30 2018 20:03:30,Apple
5860," 43.076259,-87.879182", Tue Oct 30 2018 08:43:30,Android
3119," 43.077013,-87.879641", Tue Oct 30 2018 11:29:30,Android
12871," 43.077605,-87.883544", Tue Oct 30 2018 20:51:30,Apple
5174," 43.076838,-87.882179", Tue Oct 30 2018 09:05:30,Android
3538," 43.080474,-87.878234", Tue Oct 30 2018 07:15:30,Android
10829," 43.080866,-87.878951", Tue Oct 30 2018 13:24:30,Apple
10156," 43.080733,-87.881215", Tue Oct 30 2018 13:09:30,Apple
11951," 43.075155,-87.879384", Tue Oct 30 2018 13:23:30,Apple
5242," 43.079401,-87.877814", Tue Oct 30 2018 19:38:30,Android
6133," 43.080330,-87.884133", Tue Oct 30 2018 11:19:30,Android
8254," 43.077013,-87.883535", Tue Oct 30 2018 12:54:30,Apple
14306," 43.076045,-87.884021", Tue Oct 30 2018 15:35:30,Apple
3645," 43.079104,-87.879943", Tue Oct 30 2018 16:33:30,Android
11366," 43.081170,-87.879655", Tue Oct 30 2018 16:31:30,Apple
7377," 43.074898,-87.878817", Tue Oct 30 2018 08:20:30,Android
6144," 43.079560,-87.882490", Tue Oct 30 2018 15:28:30,Android
4695," 43.074809,-87.880556", Tue Oct 30 2018 17:41:30,Android
13248," 43.081070,-87.878521", Tue Oct 30 2018 14:09:30,Apple
8109," 43.081743,-87.877887", Tue Oct 30 2018 19:23:30,Android
10020," 43.079605,-87.878107", Tue Oct 30 2018 20:01:30,Apple
2274," 43.080825,-87.878763", Tue Oct 30 2018 15:45:30,Android
13090," 43.080284,-87.878252", Tue Oct 30 2018 19:31:30,Apple
4491," 43.079563,-87.884190", Tue Oct 30 2018 15:14:30,Android
9701," 43.079345,-87.883526", Tue Oct 30 2018 08:08:30,Apple
3410," 43.077227,-87.880977", Tue Oct 30 2018 18:17:30,Android
4380," 43.074786,-87.882382", Tue Oct 30 2018 19:06:30,Android
11103," 43.078711,-87.884037", Tue Oct 30 2018 17:17:30,Apple
1532," 43.081290,-87.884712", Tue Oct 30 2018 17:06:30,Android
6569," 43.078199,-87.880709", Tue Oct 30 2018 14:23:30,Android
1182," 43.077608,-87.880419", Tue Oct 30 2018 19:01:30,Android
663," 43.078218,-87.884077", Tue Oct 30 2018 18:45:30,Android
5879," 43.078370,-87.878271", Tue Oct 30 2018 12:15:30,Android
1783," 43.076898,-87.882209", Tue Oct 30 2018 12:13:30,Android
8725," 43.075671,-87.879538", Tue Oct 30 2018 08:59:30,Apple
6867," 43.077851,-87.884993", Tue Oct 30 2018 09:27:30,Android
1630," 43.079614,-87.883569", Tue Oct 30 2018 14:20:30,Android
8261," 43.077884,-87.885087", Tue Oct 30 2018 07:23:30,Apple
14739," 43.077762,-87.883225", Tue Oct 30 2018 12:11:30,Apple
7439," 43.078392,-87.882492", Tue Oct 30 2018 13:46:30,Android
2677," 43.078306,-87.878442", Tue Oct 30 2018 14:50:30,Android
1947," 43.078837,-87.883669", Tue Oct 30 2018 07:20:30,Android
740," 43.080706,-87.879764", Tue Oct 30 2018 19:55:30,Android
4540," 43.075817,-87.879073", Tue Oct 30 2018 11:14:30,Android
11712," 43.074758,-87.883311", Tue Oct 30 2018 19:17:30,Apple
811," 43.081154,-87.883925", Tue Oct 30 2018 14:41:30,Android
14849," 43.076598,-87.879280", Tue Oct 30 2018 19:13:30,Apple
2990," 43.076885,-87.878113", Tue Oct 30 2018 07:14:30,Android
7530," 43.079525,-87.884824", Tue Oct 30 2018 18:39:30,Android
4535," 43.078409,-87.884910", Tue Oct 30 2018 11:20:30,Android
3597," 43.075588,-87.878243", Tue Oct 30 2018 19:36:30,Android
2392," 43.080944,-87.881200", Tue Oct 30 2018 11:34:30,Android
10737," 43.075576,-87.881391", Tue Oct 30 2018 18:15:30,Apple
4348," 43.076008,-87.881182", Tue Oct 30 2018 17:32:30,Android
5113," 43.075165,-87.884126", Tue Oct 30 2018 16:53:30,Android
11449," 43.077041,-87.884870", Tue Oct 30 2018 19:44:30,Apple
9035," 43.076740,-87.879487", Tue Oct 30 2018 08:45:30,Apple
13988," 43.077374,-87.878523", Tue Oct 30 2018 14:31:30,Apple
8624," 43.079798,-87.877959", Tue Oct 30 2018 16:51:30,Apple
6636," 43.079461,-87.882935", Tue Oct 30 2018 13:14:30,Android
11599," 43.078984,-87.883679", Tue Oct 30 2018 09:55:30,Apple
11969," 43.074804,-87.884373", Tue Oct 30 2018 15:50:30,Apple
2328," 43.077508,-87.881917", Tue Oct 30 2018 08:21:30,Android
4812," 43.077683,-87.883471", Tue Oct 30 2018 12:37:30,Android
7166," 43.080943,-87.881479", Tue Oct 30 2018 12:15:30,Android
12264," 43.079629,-87.883141", Tue Oct 30 2018 14:44:30,Apple
8300," 43.076968,-87.879854", Tue Oct 30 2018 20:13:30,Apple
8700," 43.075145,-87.879094", Tue Oct 30 2018 12:07:30,Apple
9710," 43.075464,-87.878723", Tue Oct 30 2018 12:06:30,Apple
11774," 43.076540,-87.879300", Tue Oct 30 2018 11:59:30,Apple
10097," 43.078347,-87.882220", Tue Oct 30 2018 18:49:30,Apple
12545," 43.080611,-87.883860", Tue Oct 30 2018 15:03:30,Apple
9887," 43.078770,-87.882705", Tue Oct 30 2018 07:59:30,Apple
8248," 43.077231,-87.881154", Tue Oct 30 2018 17:38:30,Android
9194," 43.079256,-87.878732", Tue Oct 30 2018 12:10:30,Apple
3615," 43.078911,-87.882642", Tue Oct 30 2018 19:18:30,Android
12370," 43.080087,-87.884875", Tue Oct 30 2018 14:58:30,Apple
1308," 43.076346,-87.883240", Tue Oct 30 2018 15:52:30,Android
4363," 43.079623,-87.879967", Tue Oct 30 2018 13:41:30,Android
3815," 43.076487,-87.883091", Tue Oct 30 2018 07:49:30,Android
12425," 43.076851,-87.884249", Tue Oct 30 2018 18:44:30,Apple
269," 43.075205,-87.882866", Tue Oct 30 2018 12:03:30,Android
704," 43.076992,-87.881989", Tue Oct 30 2018 14:46:30,Android
1172," 43.075698,-87.882159", Tue Oct 30 2018 16:22:30,Android
10636," 43.075575,-87.880312", Tue Oct 30 2018 18:35:30,Apple
5080," 43.075715,-87.879922", Tue Oct 30 2018 11:12:30,Android
244," 43.081513,-87.881040", Tue Oct 30 2018 13:05:30,Android
14217," 43.075237,-87.878425", Tue Oct 30 2018 07:49:30,Apple
13799," 43.079268,-87.882106", Tue Oct 30 2018 20:42:30,Apple
1215," 43.079111,-87.881071", Tue Oct 30 2018 14:37:30,Android
13715," 43.078401,-87.881912", Tue Oct 30 2018 13:46:30,Apple
4459," 43.075693,-87.879802", Tue Oct 30 2018 20:13:30,Android
2560," 43.075062,-87.877959", Tue Oct 30 2018 13:40:30,Android
8410," 43.078415,-87.882944", Tue Oct 30 2018 16:59:30,Apple
6671," 43.080359,-87.878995", Tue Oct 30 2018 18:48:30,Android
30," 43.077839,-87.883133", Tue Oct 30 2018 09:43:30,Android
9326," 43.078384,-87.877827", Tue Oct 30 2018 09:07:30,Apple
6481," 43.081313,-87.877955", Tue Oct 30 2018 17:52:30,Android
3902," 43.076906,-87.881189", Tue Oct 30 2018 07:18:30,Android
10," 43.075529,-87.879034", Tue Oct 30 2018 12:59:30,Android
7182," 43.077375,-87.882983", Tue Oct 30 2018 20:15:30,Android
447," 43.081692,-87.884419", Tue Oct 30 2018 09:56:30,Android
9332," 43.075062,-87.880507", Tue Oct 30 2018 16:34:30,Apple
9370," 43.077281,-87.881871", Tue Oct 30 2018 17:18:30,Apple
10407," 43.078347,-87.881196", Tue Oct 30 2018 18:22:30,Apple
501," 43.076233,-87.879433", Tue Oct 30 2018 11:42:30,Android
13246," 43.076083,-87.881945", Tue Oct 30 2018 15:20:30,Apple
7580," 43.078970,-87.878004", Tue Oct 30 2018 12:26:30,Android
2478," 43.081401,-87.883151", Tue Oct 30 2018 08:43:30,Android
11619," 43.080000,-87.884273", Tue Oct 30 2018 20:25:30,Apple
13287," 43.075311,-87.881865", Tue Oct 30 2018 09:44:30,Apple
2424," 43.076203,-87.883687", Tue Oct 30 2018 08:56:30,Android
8481," 43.076278,-87.878573", Tue Oct 30 2018 07:16:30,Apple
10243," 43.078448,-87.879835", Tue Oct 30 2018 16:20:30,Apple
4173," 43.074954,-87.880228", Tue Oct 30 2018 14:32:30,Android
2343," 43.078298,-87.880008", Tue Oct 30 2018 12:52:30,Android
5156," 43.078965,-87.881122", Tue Oct 30 2018 09:36:30,Android
3267," 43.079290,-87.882250", Tue Oct 30 2018 11:29:30,Android
7366," 43.080562,-87.878238", Tue Oct 30 2018 18:18:30,Android
9556," 43.080637,-87.878202", Tue Oct 30 2018 07:18:30,Apple
8961," 43.075924,-87.879157", Tue Oct 30 2018 16:33:30,Apple
8395," 43.077972,-87.883269", Tue Oct 30 2018 18:23:30,Apple
9970," 43.081101,-87.883970", Tue Oct 30 2018 20:20:30,Apple
11923," 43.079385,-87.877862", Tue Oct 30 2018 09:41:30,Apple
10168," 43.076377,-87.880221", Tue Oct 30 2018 14:02:30,Apple
7329," 43.077938,-87.883500", Tue Oct 30 2018 17:47:30,Android
12954," 43.077658,-87.884720", Tue Oct 30 2018 16:47:30,Apple
9102," 43.079773,-87.883956", Tue Oct 30 2018 10:41:30,Apple
7913," 43.075022,-87.878034", Tue Oct 30 2018 11:12:30,Android
5694," 43.081822,-87.881996", Tue Oct 30 2018 17:14:30,Android
12387," 43.076538,-87.884085", Tue Oct 30 2018 13:09:30,Apple
8475," 43.075684,-87.878778", Tue Oct 30 2018 12:05:30,Apple
14207," 43.076479,-87.882639", Tue Oct 30 2018 13:11:30,Apple
9976," 43.080008,-87.879202", Tue Oct 30 2018 17:33:30,Apple
11513," 43.077075,-87.879292", Tue Oct 30 2018 16:56:30,Apple
14377," 43.080777,-87.884286", Tue Oct 30 2018 11:26:30,Apple
13274," 43.077063,-87.880199", Tue Oct 30 2018 13:47:30,Apple
269," 43.080888,-87.884434", Tue Oct 30 2018 16:07:30,Android
4344," 43.078275,-87.882822", Tue Oct 30 2018 20:18:30,Android
13273," 43.075542,-87.882729", Tue Oct 30 2018 14:43:30,Apple
13869," 43.081549,-87.877874", Tue Oct 30 2018 19:01:30,Apple
13994," 43.077097,-87.883219", Tue Oct 30 2018 13:55:30,Apple
9311," 43.081352,-87.880713", Tue Oct 30 2018 08:49:30,Apple
416," 43.076657,-87.882604", Tue Oct 30 2018 18:19:30,Android
14960," 43.077059,-87.880779", Tue Oct 30 2018 16:58:30,Apple
13422," 43.080598,-87.883730", Tue Oct 30 2018 10:42:30,Apple
3046," 43.081048,-87.883515", Tue Oct 30 2018 10:29:30,Android
14898," 43.079735,-87.881122", Tue Oct 30 2018 08:48:30,Apple
6427," 43.077404,-87.878722", Tue Oct 30 2018 13:38:30,Android
5554," 43.077731,-87.878536", Tue Oct 30 2018 09:37:30,Android
1121," 43.074789,-87.884690", Tue Oct 30 2018 12:26:30,Android
7289," 43.076551,-87.882003", Tue Oct 30 2018 16:50:30,Android
3344," 43.076066,-87.879306", Tue Oct 30 2018 15:20:30,Android
7061," 43.075360,-87.880953", Tue Oct 30 2018 18:40:30,Android
10125," 43.080686,-87.879684", Tue Oct 30 2018 13:34:30,Apple
694," 43.078304,-87.880960", Tue Oct 30 2018 19:26:30,Android
1096," 43.077505,-87.878064", Tue Oct 30 2018 19:59:30,Android
12996," 43.075196,-87.880448", Tue Oct 30 2018 14:34:30,Apple
8168," 43.078732,-87.879082", Tue Oct 30 2018 08:49:30,Android
8423," 43.077891,-87.882860", Tue Oct 30 2018 10:24:30,Apple
12962," 43.075013,-87.878682", Tue Oct 30 2018 08:05:30,Apple
5194," 43.079885,-87.884926", Tue Oct 30 2018 09:29:30,Android
2056," 43.075768,-87.879946", Tue Oct 30 2018 16:38:30,Android
8116," 43.079417,-87.879792", Tue Oct 30 2018 20:28:30,Android
8369," 43.081611,-87.882648", Tue Oct 30 2018 17:54:30,Apple
14851," 43.076436,-87.880856", Tue Oct 30 2018 13:06:30,Apple
3393," 43.080800,-87.878164", Tue Oct 30 2018 19:59:30,Android
10," 43.079750,-87.880777", Tue Oct 30 2018 12:36:30,Android
4006," 43.077795,-87.884523", Tue Oct 30 2018 15:13:30,Android
6835," 43.079715,-87.880600", Tue Oct 30 2018 20:07:30,Android
13107," 43.081007,-87.882512", Tue Oct 30 2018 17:17:30,Apple
9835," 43.081172,-87.884242", Tue Oct 30 2018 15:18:30,Apple
8595," 43.077141,-87.879054", Tue Oct 30 2018 11:48:30,Apple
11182," 43.076118,-87.879030", Tue Oct 30 2018 11:58:30,Apple
664," 43.078431,-87.882649", Tue Oct 30 2018 19:39:30,Android
11834," 43.078373,-87.879586", Tue Oct 30 2018 14:59:30,Apple
7749," 43.077524,-87.883251", Tue Oct 30 2018 11:31:30,Android
14754," 43.076519,-87.880274", Tue Oct 30 2018 12:08:30,Apple
1102," 43.081523,-87.880026", Tue Oct 30 2018 12:01:30,Android
12619," 43.079710,-87.883976", Tue Oct 30 2018 15:34:30,Apple
14316," 43.075522,-87.878865", Tue Oct 30 2018 16:53:30,Apple
9631," 43.074789,-87.880386", Tue Oct 30 2018 12:10:30,Apple
14208," 43.076164,-87.880368", Tue Oct 30 2018 14:06:30,Apple
1931," 43.079717,-87.879091", Tue Oct 30 2018 11:11:30,Android
14538," 43.076575,-87.878191", Tue Oct 30 2018 13:57:30,Apple
1738," 43.075212,-87.884229", Tue Oct 30 2018 10:33:30,Android
6803," 43.081326,-87.879660", Tue Oct 30 2018 07:43:30,Android
1019," 43.080433,-87.882432", Tue Oct 30 2018 09:29:30,Android
13810," 43.078189,-87.878754", Tue Oct 30 2018 20:53:30,Apple
892," 43.076400,-87.882222", Tue Oct 30 2018 12:43:30,Android
3012," 43.074757,-87.884922", Tue Oct 30 2018 10:16:30,Android
4692," 43.077493,-87.879297", Tue Oct 30 2018 16:44:30,Android
12222," 43.077450,-87.883106", Tue Oct 30 2018 16:38:30,Apple
2," 43.075186,-87.880792", Tue Oct 30 2018 10:51:30,Android
7940," 43.076679,-87.878309", Tue Oct 30 2018 07:10:30,Android
6771," 43.077338,-87.878493", Tue Oct 30 2018 19:44:30,Android
9724," 43.081726,-87.881383", Tue Oct 30 2018 14:06:30,Apple
3524," 43.075007,-87.883447", Tue Oct 30 2018 10:40:30,Android
7732," 43.080166,-87.880055", Tue Oct 30 2018 14:29:30,Android
8709," 43.079914,-87.878207", Tue Oct 30 2018 14:45:30,Apple
6960," 43.078610,-87.878606", Tue Oct 30 2018 20:44:30,Android
7411," 43.075203,-87.879509", Tue Oct 30 2018 13:50:30,Android
10280," 43.080818,-87.882442", Tue Oct 30 2018 16:25:30,Apple
68," 43.078903,-87.883508", Tue Oct 30 2018 13:27:30,Android
1121," 43.075746,-87.884544", Tue Oct 30 2018 13:16:30,Android
7687," 43.081289,-87.883406", Tue Oct 30 2018 15:35:30,Android
1364," 43.074799,-87.884923", Tue Oct 30 2018 11:01:30,Android
9169," 43.077302,-87.880621", Tue Oct 30 2018 10:13:30,Apple
4308," 43.075084,-87.881527", Tue Oct 30 2018 07:43:30,Android
2775," 43.075219,-87.881832", Tue Oct 30 2018 15:47:30,Android
7698," 43.075472,-87.881640", Tue Oct 30 2018 08:40:30,Android
3061," 43.076445,-87.884546", Tue Oct 30 2018 12:16:30,Android
1885," 43.079518,-87.882286", Tue Oct 30 2018 12:37:30,Android
8917," 43.075036,-87.882619", Tue Oct 30 2018 07:11:30,Apple
12176," 43.079935,-87.884933", Tue Oct 30 2018 08:39:30,Apple
2702," 43.080722,-87.882396", Tue Oct 30 2018 17:07:30,Android
4116," 43.076290,-87.881548", Tue Oct 30 2018 17:32:30,Android
3085," 43.080974,-87.881493", Tue Oct 30 2018 20:43:30,Android
2927," 43.075957,-87.882616", Tue Oct 30 2018 11:53:30,Android
308," 43.079970,-87.882943", Tue Oct 30 2018 10:14:30,Android
7227," 43.077226,-87.877824", Tue Oct 30 2018 20:58:30,Android
7727," 43.077251,-87.883724", Tue Oct 30 2018 08:33:30,Android
2370," 43.078087,-87.880974", Tue Oct 30 2018 07:26:30,Android
11163," 43.079484,-87.884579", Tue Oct 30 2018 13:21:30,Apple
14537," 43.074799,-87.879570", Tue Oct 30 2018 14:01:30,Apple
4180," 43.078011,-87.882009", Tue Oct 30 2018 12:42:30,Android
10333," 43.075098,-87.884768", Tue Oct 30 2018 19:43:30,Apple
5513," 43.077271,-87.878347", Tue Oct 30 2018 18:59:30,Android
11267," 43.081188,-87.882629", Tue Oct 30 2018 20:42:30,Apple
5421," 43.081337,-87.883999", Tue Oct 30 2018 08:48:30,Android
10836," 43.081837,-87.884352", Tue Oct 30 2018 10:38:30,Apple
568," 43.075638,-87.877922", Tue Oct 30 2018 10:30:30,Android
9135," 43.075154,-87.881150", Tue Oct 30 2018 18:03:30,Apple
6585," 43.080882,-87.881018", Tue Oct 30 2018 10:45:30,Android
9466," 43.076709,-87.883854", Tue Oct 30 2018 20:21:30,Apple
11920," 43.078448,-87.882818", Tue Oct 30 2018 16:38:30,Apple
2358," 43.079482,-87.879554", Tue Oct 30 2018 08:32:30,Android
13915," 43.076608,-87.882628", Tue Oct 30 2018 15:25:30,Apple
7217," 43.076747,-87.882980", Tue Oct 30 2018 09:35:30,Android
3933," 43.075055,-87.880021", Tue Oct 30 2018 10:12:30,Android
9396," 43.078917,-87.879676", Tue Oct 30 2018 17:32:30,Apple
11213," 43.080901,-87.879594", Tue Oct 30 2018 15:58:30,Apple
3383," 43.077893,-87.878448", Tue Oct 30 2018 17:39:30,Android
13918," 43.075946,-87.878503", Tue Oct 30 2018 15:21:30,Apple
12240," 43.075042,-87.880275", Tue Oct 30 2018 15:46:30,Apple
10589," 43.076843,-87.878442", Tue Oct 30 2018 07:51:30,Apple
10012," 43.080788,-87.883529", Tue Oct 30 2018 16:47:30,Apple
4528," 43.079053,-87.884284", Tue Oct 30 2018 11:17:30,Android
12890," 43.081308,-87.878503", Tue Oct 30 2018 13:29:30,Apple
1808," 43.081183,-87.882396", Tue Oct 30 2018 18:19:30,Android
5605," 43.076066,-87.884432", Tue Oct 30 2018 10:53:30,Android
9828," 43.078353,-87.878282", Tue Oct 30 2018 14:36:30,Apple
5507," 43.076149,-87.878315", Tue Oct 30 2018 20:17:30,Android
12059," 43.078212,-87.881583", Tue Oct 30 2018 14:25:30,Apple
9692," 43.076841,-87.881881", Tue Oct 30 2018 16:56:30,Apple
904," 43.079954,-87.878148", Tue Oct 30 2018 15:34:30,Android
8087," 43.074855,-87.881626", Tue Oct 30 2018 10:15:30,Android
8237," 43.079689,-87.883178", Tue Oct 30 2018 10:43:30,Android
5490," 43.080240,-87.878263", Tue Oct 30 2018 15:11:30,Android
13005," 43.077061,-87.880545", Tue Oct 30 2018 15:43:30,Apple
9769," 43.081109,-87.883825", Tue Oct 30 2018 12:47:30,Apple
4789," 43.079753,-87.878033", Tue Oct 30 2018 12:06:30,Android
8157," 43.076640,-87.881980", Tue Oct 30 2018 17:42:30,Android
8513," 43.079568,-87.882518", Tue Oct 30 2018 13:43:30,Apple
3558," 43.076600,-87.883525", Tue Oct 30 2018 09:50:30,Android
7792," 43.079326,-87.884403", Tue Oct 30 2018 09:35:30,Android
12991," 43.076203,-87.882756", Tue Oct 30 2018 08:56:30,Apple
7440," 43.076717,-87.881476", Tue Oct 30 2018 19:39:30,Android
4212," 43.080695,-87.885019", Tue Oct 30 2018 08:07:30,Android
6813," 43.075129,-87.883847", Tue Oct 30 2018 14:13:30,Android
1721," 43.078214,-87.884177", Tue Oct 30 2018 18:03:30,Android
10037," 43.081155,-87.884278", Tue Oct 30 2018 10:51:30,Apple
14314," 43.079388,-87.880090", Tue Oct 30 2018 12:03:30,Apple
550," 43.075374,-87.880089", Tue Oct 30 2018 09:16:30,Android
1962," 43.081168,-87.883817", Tue Oct 30 2018 11:31:30,Android
2388," 43.078273,-87.880727", Tue Oct 30 2018 12:12:30,Android
585," 43.081538,-87.878509", Tue Oct 30 2018 14:29:30,Android
10598," 43.081609,-87.881308", Tue Oct 30 2018 14:53:30,Apple
10283," 43.076507,-87.882011", Tue Oct 30 2018 08:17:30,Apple
860," 43.078113,-87.884450", Tue Oct 30 2018 10:58:30,Android
3178," 43.079921,-87.883544", Tue Oct 30 2018 12:45:30,Android
14036," 43.075834,-87.878156", Tue Oct 30 2018 17:10:30,Apple
8668," 43.078611,-87.881138", Tue Oct 30 2018 08:46:30,Apple
11791," 43.081255,-87.883765", Tue Oct 30 2018 16:51:30,Apple
14721," 43.079688,-87.882393", Tue Oct 30 2018 19:42:30,Apple
14575," 43.081717,-87.883015", Tue Oct 30 2018 11:57:30,Apple
1929," 43.075437,-87.878573", Tue Oct 30 2018 11:42:30,Android
8584," 43.081614,-87.883584", Tue Oct 30 2018 08:53:30,Apple
14791," 43.081051,-87.882989", Tue Oct 30 2018 14:03:30,Apple
988," 43.077653,-87.883256", Tue Oct 30 2018 08:47:30,Android
3016," 43.078688,-87.881093", Tue Oct 30 2018 16:43:30,Android
1252," 43.080352,-87.878753", Tue Oct 30 2018 09:16:30,Android
4088," 43.080978,-87.878643", Tue Oct 30 2018 18:04:30,Android
6702," 43.080378,-87.878638", Tue Oct 30 2018 07:06:30,Android
1865," 43.079067,-87.881561", Tue Oct 30 2018 19:37:30,Android
12164," 43.079501,-87.884003", Tue Oct 30 2018 10:33:30,Apple
6873," 43.076638,-87.884778", Tue Oct 30 2018 20:12:30,Android
8206," 43.075873,-87.878088", Tue Oct 30 2018 20:37:30,Android
7244," 43.077432,-87.883472", Tue Oct 30 2018 08:59:30,Android
10155," 43.077034,-87.878647", Tue Oct 30 2018 16:20:30,Apple
13922," 43.075429,-87.879381", Tue Oct 30 2018 08:48:30,Apple
2992," 43.078114,-87.879396", Tue Oct 30 2018 11:43:30,Android
2308," 43.075992,-87.884913", Tue Oct 30 2018 16:03:30,Android
10422," 43.078399,-87.879827", Tue Oct 30 2018 07:52:30,Apple
3085," 43.080432,-87.877846", Tue Oct 30 2018 12:36:30,Android
10505," 43.077281,-87.881263", Tue Oct 30 2018 17:07:30,Apple
11919," 43.079329,-87.879799", Tue Oct 30 2018 16:59:30,Apple
3850," 43.075268,-87.878856", Tue Oct 30 2018 18:49:30,Android
9050," 43.079577,-87.883820", Tue Oct 30 2018 11:40:30,Apple
5142," 43.080645,-87.878368", Tue Oct 30 2018 19:36:30,Android
3739," 43.080587,-87.885057", Tue Oct 30 2018 16:03:30,Android
10040," 43.077237,-87.883378", Tue Oct 30 2018 20:57:30,Apple
3458," 43.081374,-87.880447", Tue Oct 30 2018 08:51:30,Android
2167," 43.075400,-87.878331", Tue Oct 30 2018 18:23:30,Android
5663," 43.080036,-87.884351", Tue Oct 30 2018 10:21:30,Android
9546," 43.077661,-87.880519", Tue Oct 30 2018 19:50:30,Apple
5573," 43.080694,-87.883205", Tue Oct 30 2018 10:51:30,Android
4448," 43.079617,-87.880023", Tue Oct 30 2018 07:59:30,Android
8142," 43.077600,-87.880205", Tue Oct 30 2018 07:14:30,Android
10589," 43.075932,-87.882525", Tue Oct 30 2018 11:15:30,Apple
2783," 43.079493,-87.880682", Tue Oct 30 2018 11:21:30,Android
12246," 43.079808,-87.880028", Tue Oct 30 2018 20:26:30,Apple
